fold_name,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,top_2_accuracy_mean,top_2_accuracy_std,adjacent_accuracy_mean,adjacent_accuracy_std,severe_error_rate_mean,severe_error_rate_std,mean_absolute_ordinal_error_mean,mean_absolute_ordinal_error_std,borderline_rate_mean,borderline_rate_std,low_confidence_rate_mean,low_confidence_rate_std,adjacent_pair_combined_confidence_mean_mean,adjacent_pair_combined_confidence_mean_std,non_adjacent_top2_rate_mean,non_adjacent_top2_rate_std
fold1,0.6344444444444445,0.07461630245859545,0.780192699547373,0.07162157665570244,0.6344444444444445,0.07461630245859542,0.5422001342460312,0.06074933097379752,0.8488888888888889,0.06254627916220948,0.9566666666666667,0.07076957915187382,0.043333333333333335,0.07076957915187382,0.4088888888888889,0.14538582130674585,0.6,0.01878237944930779,0.16111111111111112,0.056182572755984414,0.8946055527857085,0.014994203262094987,0.34888888888888886,0.04819904717054216
fold2,0.6038888888888889,0.014174834246858932,0.44697294145806726,0.01158721409472937,0.6038888888888888,0.01417483424685903,0.5028002893337981,0.007740450401093323,0.638888888888889,0.006735753140545608,0.7472222222222222,0.006309898162000322,0.25277777777777777,0.00630989816200031,0.6488888888888888,0.019317042945237457,0.6699999999999999,0.03443996386628636,0.13555555555555554,0.04220759980716129,0.9493305519137692,0.01213360853450044,0.07888888888888888,0.05000925840207916
fold3,0.6782496782496782,0.015604061329449298,0.6719433522942295,0.026823000320390797,0.7036911487758944,0.02592508385050647,0.6532423851574062,0.011307965714972598,0.8906048906048906,0.024137708279936984,1.0,0.0,0.0,0.0,0.32175032175032175,0.015604061329449338,0.7149292149292149,0.02459654421314851,0.21492921492921493,0.008705115352939944,0.9479887869544497,0.006827247939727488,0.1093951093951094,0.009522939888641405
fold4,0.6048484848484849,0.06204059810053559,0.5806436572864019,0.08689780181093942,0.6377777777777779,0.056870548258824316,0.5714220261084403,0.08591004289817589,0.9266666666666667,0.01839271624908311,0.9515151515151515,0.0027773186030035572,0.048484848484848485,0.0027773186030035394,0.44363636363636366,0.06471807902020978,0.5212121212121212,0.0882583235759709,0.19151515151515153,0.10035199756844886,0.9398119906985256,0.020676414592938227,0.02787878787878788,0.021994239165604914
fold5,0.5233333333333333,0.07595685910070564,0.5911748344434441,0.0902983720885376,0.5233333333333333,0.07595685910070564,0.4795230290658364,0.09331210229115075,0.9283333333333333,0.010137937550497076,0.7544444444444444,0.083688133589558,0.24555555555555553,0.08368813358955798,0.7222222222222222,0.15911502943654507,0.6699999999999999,0.050442486501405155,0.19666666666666666,0.015898986690282432,0.9358505454411595,0.014167361426788982,0.325,0.06660413734229362
fold6,0.33777777777777773,0.005091750772173176,0.3496261757236634,0.189869297675838,0.33777777777777773,0.005091750772173176,0.19297023328630783,0.004823618354728609,0.7505555555555556,0.09941961204540709,0.8777777777777778,0.04522577108652072,0.12222222222222223,0.045225771086520684,0.7844444444444445,0.05006477285958137,0.24888888888888885,0.034694433324435545,0.06888888888888889,0.06425498971833786,0.9124935577870318,0.02017207154783475,0.02111111111111111,0.01601503922822175
