timestamp,backbone,split_mode,fold_name,seed,model_input_mode,image_crop_mode,run_stem,model_path,tflite_path,held_out_sample,held_out_cut,capture_source,phone_group,test_count,train_count,val_count,predictions_path,h5_size_mb,tflite_size_mb,inference_mean_ms_per_image,inference_std_ms_per_image,history_head,history_fine,checkpoint_path,class_weights_json,accuracy,macro_precision,macro_recall,macro_f1,classification_report_json,confusion_matrix_json,normalized_confusion_matrix_json,prediction_distribution_json,fresh_precision,fresh_recall,fresh_f1,fresh_support,not_fresh_precision,not_fresh_recall,not_fresh_f1,not_fresh_support,spoiled_precision,spoiled_recall,spoiled_f1,spoiled_support,top_2_accuracy,adjacent_accuracy,severe_error_rate,mean_absolute_ordinal_error,borderline_rate,low_confidence_rate,adjacent_pair_combined_confidence_mean,non_adjacent_top2_rate
2026-05-18T16:18:47.089001,MobileNetV3Small,cross_rotation,fold1,42,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold1_seed42,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed42.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed42.tflite,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold1_seed42_predictions.csv,4.735282897949219,3.8665237426757812,1.9696915166668987,0.15901958705126182,"{'loss': [0.8963051438331604, 0.45011839270591736, 0.30895647406578064, 0.25838613510131836, 0.23578447103500366, 0.20981314778327942, 0.18437567353248596, 0.1803334504365921], 'accuracy': [0.609926164150238, 0.8264971375465393, 0.8896636366844177, 0.9023789763450623, 0.9109926223754883, 0.9212469458580017, 0.9310910701751709, 0.929860532283783], 'val_loss': [0.38714003562927246, 0.26164719462394714, 0.20052558183670044, 0.1687331199645996, 0.18219438195228577, 0.13334685564041138, 0.13279381394386292, 0.13864043354988098], 'val_accuracy': [0.9023255705833435, 0.9116278886795044, 0.9441860318183899, 0.9441860318183899, 0.9372093081474304, 0.9534883499145508, 0.9534883499145508, 0.9534883499145508], 'val_f1_macro': [0.9057118280454287, 0.9145884251372481, 0.9459666322669419, 0.945791494359116, 0.9390708013586032, 0.9545755170755171, 0.9546018497631401, 0.955006695457779], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.00025, 0.00025, 0.00025]}","{'loss': [0.1663135588169098, 0.16374556720256805, 0.16792050004005432, 0.1789882332086563, 0.16362497210502625], 'accuracy': [0.9397046566009521, 0.9401148557662964, 0.9376538395881653, 0.9265791773796082, 0.9343724250793457], 'val_loss': [0.13121719658374786, 0.12969839572906494, 0.12927979230880737, 0.1293341964483261, 0.12875176966190338], 'val_accuracy': [0.9558139443397522, 0.9558139443397522, 0.9558139443397522, 0.9558139443397522, 0.9558139443397522], 'val_f1_macro': [0.9570629958423282, 0.9568292956287273, 0.9568292956287273, 0.9568292956287273, 0.9568292956287273], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.68,0.8192802731809824,0.68,0.5776353276353277,"{""fresh"": {""precision"": 0.9259259259259259, ""recall"": 1.0, ""f1-score"": 0.9615384615384616, ""support"": 200.0}, ""not fresh"": {""precision"": 1.0, ""recall"": 0.04, ""f1-score"": 0.07692307692307693, ""support"": 200.0}, ""spoiled"": {""precision"": 0.5319148936170213, ""recall"": 1.0, ""f1-score"": 0.6944444444444444, ""support"": 200.0}, ""accuracy"": 0.68, ""macro avg"": {""precision"": 0.8192802731809824, ""recall"": 0.68, ""f1-score"": 0.5776353276353277, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.8192802731809824, ""recall"": 0.68, ""f1-score"": 0.5776353276353277, ""support"": 600.0}}","[[200, 0, 0], [16, 8, 176], [0, 0, 200]]","[[1.0, 0.0, 0.0], [0.08, 0.04, 0.88], [0.0, 0.0, 1.0]]","{""fresh"": 216, ""not fresh"": 8, ""spoiled"": 376}",0.9259259259259259,1.0,0.9615384615384616,200,1.0,0.04,0.07692307692307693,200,0.5319148936170213,1.0,0.6944444444444444,200,0.7766666666666666,1.0,0.0,0.32,0.5883333333333334,0.16833333333333333,0.8835449433541512,0.4033333333333333
2026-05-18T16:20:55.934196,MobileNetV3Small,cross_rotation,fold1,123,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold1_seed123,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed123.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed123.tflite,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold1_seed123_predictions.csv,4.735282897949219,3.8665237426757812,2.065890816666676,0.05919571866843349,"{'loss': [0.8111915588378906, 0.41317030787467957, 0.315341591835022, 0.2556792199611664, 0.23227977752685547, 0.20751339197158813, 0.18540716171264648, 0.17593881487846375], 'accuracy': [0.6316652894020081, 0.8523379564285278, 0.8802297115325928, 0.9081214070320129, 0.9142739772796631, 0.9150943160057068, 0.9265791773796082, 0.9356029629707336], 'val_loss': [0.3810688555240631, 0.2736138701438904, 0.18647871911525726, 0.17100974917411804, 0.17237693071365356, 0.15510745346546173, 0.12087585777044296, 0.12479814141988754], 'val_accuracy': [0.9046511650085449, 0.909302294254303, 0.9465116262435913, 0.9511628150939941, 0.9232558012008667, 0.9488372206687927, 0.960465133190155, 0.960465133190155], 'val_f1_macro': [0.9082216344287337, 0.9115070729871114, 0.9476057933048171, 0.9523908703737848, 0.9250039658097492, 0.9500459463060195, 0.9615120454571082, 0.9615914259196242], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.00025, 0.00025]}","{'loss': [0.18675772845745087, 0.14910125732421875, 0.16224108636379242, 0.1536836326122284, 0.16854526102542877], 'accuracy': [0.9294503927230835, 0.9454470872879028, 0.9364233016967773, 0.9392945170402527, 0.9323215484619141], 'val_loss': [0.12522479891777039, 0.12471074610948563, 0.12493836879730225, 0.12480953335762024, 0.12515118718147278], 'val_accuracy': [0.960465133190155, 0.960465133190155, 0.960465133190155, 0.960465133190155, 0.960465133190155], 'val_f1_macro': [0.9615914259196242, 0.9615120454571082, 0.9615120454571082, 0.9615120454571082, 0.9615120454571082], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.5483333333333333,0.6975317880081403,0.5483333333333333,0.4720540956914405,"{""fresh"": {""precision"": 0.9606299212598425, ""recall"": 0.61, ""f1-score"": 0.746177370030581, ""support"": 200.0}, ""not fresh"": {""precision"": 0.7, ""recall"": 0.035, ""f1-score"": 0.06666666666666667, ""support"": 200.0}, ""spoiled"": {""precision"": 0.4319654427645788, ""recall"": 1.0, ""f1-score"": 0.6033182503770739, ""support"": 200.0}, ""accuracy"": 0.5483333333333333, ""macro avg"": {""precision"": 0.6975317880081403, ""recall"": 0.5483333333333333, ""f1-score"": 0.4720540956914405, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.6975317880081403, ""recall"": 0.5483333333333333, ""f1-score"": 0.47205409569144063, ""support"": 600.0}}","[[122, 3, 75], [5, 7, 188], [0, 0, 200]]","[[0.61, 0.015, 0.375], [0.025, 0.035, 0.94], [0.0, 0.0, 1.0]]","{""fresh"": 127, ""not fresh"": 10, ""spoiled"": 463}",0.9606299212598425,0.61,0.746177370030581,200,0.7,0.035,0.06666666666666667,200,0.4319654427645788,1.0,0.6033182503770739,200,0.885,0.875,0.125,0.5766666666666667,0.59,0.21333333333333335,0.9116715985143969,0.31166666666666665
2026-05-18T16:23:05.881428,MobileNetV3Small,cross_rotation,fold1,2026,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold1_seed2026,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed2026.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold1_seed2026.tflite,pork_shoulder_sample_1,shoulder,researcher_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold1_seed2026_predictions.csv,4.735282897949219,3.8665237426757812,2.1748957500000565,0.013678418823666683,"{'loss': [0.898824155330658, 0.4316323697566986, 0.3145122230052948, 0.26644521951675415, 0.23110684752464294, 0.1984783560037613, 0.18932190537452698, 0.17229290306568146], 'accuracy': [0.5972108244895935, 0.8351107239723206, 0.8880229592323303, 0.8995078206062317, 0.9101722836494446, 0.9237079620361328, 0.9232977628707886, 0.9315012097358704], 'val_loss': [0.3900163769721985, 0.27465566992759705, 0.2332729548215866, 0.18392249941825867, 0.1520681083202362, 0.1450859159231186, 0.13683949410915375, 0.1315816044807434], 'val_accuracy': [0.909302294254303, 0.8906976580619812, 0.9139534831047058, 0.9441860318183899, 0.9511628150939941, 0.9534883499145508, 0.9581395387649536, 0.9581395387649536], 'val_f1_macro': [0.9121848745640143, 0.8940200689437926, 0.9166179386362873, 0.945791494359116, 0.9523489179539381, 0.9549001762475143, 0.9591086156993319, 0.9591314499275844], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]}","{'loss': [0.15098223090171814, 0.1492077261209488, 0.15876948833465576, 0.15544062852859497, 0.1488940566778183], 'accuracy': [0.9462674260139465, 0.9499589800834656, 0.9397046566009521, 0.9438064098358154, 0.9438064098358154], 'val_loss': [0.12765999138355255, 0.12643219530582428, 0.12837547063827515, 0.12810929119586945, 0.12747836112976074], 'val_accuracy': [0.9581395387649536, 0.9581395387649536, 0.9581395387649536, 0.9581395387649536, 0.9581395387649536], 'val_f1_macro': [0.9591314499275844, 0.9591314499275844, 0.9591314499275844, 0.9591314499275844, 0.9591314499275844], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.675,0.8237660374529964,0.6749999999999999,0.5769109794113254,"{""fresh"": {""precision"": 0.9569377990430622, ""recall"": 1.0, ""f1-score"": 0.9779951100244498, ""support"": 200.0}, ""not fresh"": {""precision"": 1.0, ""recall"": 0.04, ""f1-score"": 0.07692307692307693, ""support"": 200.0}, ""spoiled"": {""precision"": 0.5143603133159269, ""recall"": 0.985, ""f1-score"": 0.6758147512864494, ""support"": 200.0}, ""accuracy"": 0.675, ""macro avg"": {""precision"": 0.8237660374529964, ""recall"": 0.6749999999999999, ""f1-score"": 0.5769109794113254, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.8237660374529964, ""recall"": 0.675, ""f1-score"": 0.5769109794113254, ""support"": 600.0}}","[[200, 0, 0], [6, 8, 186], [3, 0, 197]]","[[1.0, 0.0, 0.0], [0.03, 0.04, 0.93], [0.015, 0.0, 0.985]]","{""fresh"": 209, ""not fresh"": 8, ""spoiled"": 383}",0.9569377990430622,1.0,0.9779951100244498,200,1.0,0.04,0.07692307692307693,200,0.5143603133159269,0.985,0.6758147512864494,200,0.885,0.995,0.005,0.33,0.6216666666666667,0.10166666666666667,0.8886001164885773,0.33166666666666667
2026-05-18T16:25:48.697708,MobileNetV3Small,cross_rotation,fold2,42,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold2_seed42,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed42.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed42.tflite,pork_shoulder_sample_2,shoulder,partner_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold2_seed42_predictions.csv,4.735282897949219,3.8665237426757812,2.4898224499999437,0.035780994416147745,"{'loss': [0.8429959416389465, 0.4297378361225128, 0.3165406882762909, 0.26858294010162354, 0.23402796685695648, 0.21492992341518402, 0.191216841340065, 0.17912621796131134], 'accuracy': [0.636587381362915, 0.8342903852462769, 0.8744872808456421, 0.8958162665367126, 0.9052501916885376, 0.9224774241447449, 0.9286300539970398, 0.9323215484619141], 'val_loss': [0.3589417338371277, 0.26680368185043335, 0.19307924807071686, 0.16913233697414398, 0.16342487931251526, 0.13900107145309448, 0.12485061585903168, 0.12383539974689484], 'val_accuracy': [0.9023255705833435, 0.9209302067756653, 0.9372093081474304, 0.9511628150939941, 0.9372093081474304, 0.9511628150939941, 0.9534883499145508, 0.9534883499145508], 'val_f1_macro': [0.9051757114853226, 0.9231698683872597, 0.9388058952310715, 0.952283621675548, 0.9388379841893268, 0.952280650075398, 0.9545191650454807, 0.9544276177186791], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.00025, 0.00025]}","{'loss': [0.17457044124603271, 0.17525337636470795, 0.1614004671573639, 0.18485473096370697, 0.16918233036994934, 0.1713535040616989, 0.1782233715057373, 0.17829351127147675, 0.17052112519741058, 0.171474888920784], 'accuracy': [0.9327317476272583, 0.9347826242446899, 0.9380639791488647, 0.9327317476272583, 0.938474178314209, 0.9339622855186462, 0.9364233016967773, 0.9286300539970398, 0.9347826242446899, 0.9343724250793457], 'val_loss': [0.1264060139656067, 0.12694458663463593, 0.12540939450263977, 0.12516368925571442, 0.12353868782520294, 0.12164145708084106, 0.1200975775718689, 0.12210800498723984, 0.12121295183897018, 0.12097115814685822], 'val_accuracy': [0.9441860318183899, 0.9465116262435913, 0.9488372206687927, 0.9511628150939941, 0.9511628150939941, 0.9534883499145508, 0.9534883499145508, 0.9511628150939941, 0.9534883499145508, 0.9534883499145508], 'val_f1_macro': [0.9454082706033877, 0.94762447826891, 0.9499260596034791, 0.952224230553595, 0.952224230553595, 0.954451224492642, 0.954451224492642, 0.9521465458003465, 0.954451224492642, 0.954451224492642], 'lr': [1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.5983333333333334,0.44074008879500876,0.5983333333333333,0.5004588144190947,"{""fresh"": {""precision"": 0.05128205128205128, ""recall"": 0.01, ""f1-score"": 0.016736401673640166, ""support"": 200.0}, ""not fresh"": {""precision"": 0.6912280701754386, ""recall"": 0.985, ""f1-score"": 0.8123711340206186, ""support"": 200.0}, ""spoiled"": {""precision"": 0.5797101449275363, ""recall"": 0.8, ""f1-score"": 0.6722689075630253, ""support"": 200.0}, ""accuracy"": 0.5983333333333334, ""macro avg"": {""precision"": 0.44074008879500876, ""recall"": 0.5983333333333333, ""f1-score"": 0.5004588144190947, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.44074008879500864, ""recall"": 0.5983333333333334, ""f1-score"": 0.5004588144190947, ""support"": 600.0}}","[[2, 82, 116], [3, 197, 0], [34, 6, 160]]","[[0.01, 0.41, 0.58], [0.015, 0.985, 0.0], [0.17, 0.03, 0.8]]","{""fresh"": 39, ""not fresh"": 285, ""spoiled"": 276}",0.05128205128205128,0.01,0.016736401673640166,200,0.6912280701754386,0.985,0.8123711340206186,200,0.5797101449275363,0.8,0.6722689075630253,200,0.6316666666666667,0.75,0.25,0.6516666666666666,0.665,0.10333333333333333,0.9540219993694968,0.12833333333333333
2026-05-18T16:28:11.097259,MobileNetV3Small,cross_rotation,fold2,123,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold2_seed123,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed123.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed123.tflite,pork_shoulder_sample_2,shoulder,partner_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold2_seed123_predictions.csv,4.735282897949219,3.8665237426757812,2.422655383333525,0.01810027865694831,"{'loss': [0.7644197940826416, 0.38111862540245056, 0.3204447031021118, 0.26675814390182495, 0.2230803221464157, 0.20983323454856873, 0.2105562388896942, 0.1746128499507904], 'accuracy': [0.6685808300971985, 0.8572600483894348, 0.8744872808456421, 0.9044298529624939, 0.910582423210144, 0.9183757305145264, 0.9179655313491821, 0.9347826242446899], 'val_loss': [0.37284308671951294, 0.23678874969482422, 0.2110399454832077, 0.1761450469493866, 0.16425934433937073, 0.13815097510814667, 0.12805956602096558, 0.11190661787986755], 'val_accuracy': [0.8558139801025391, 0.9209302067756653, 0.9255813956260681, 0.9465116262435913, 0.9372093081474304, 0.9558139443397522, 0.9534883499145508, 0.9627906680107117], 'val_f1_macro': [0.8607060128659599, 0.9228148301804575, 0.9277019561390012, 0.9476703621362126, 0.9387890085398981, 0.9570412194375639, 0.9544871794871795, 0.9635761498775198], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]}","{'loss': [0.1743207424879074, 0.1677592694759369, 0.16458527743816376, 0.16390524804592133, 0.16542910039424896], 'accuracy': [0.937243640422821, 0.9290401935577393, 0.9347826242446899, 0.9327317476272583, 0.9388843178749084], 'val_loss': [0.11248835921287537, 0.11515161395072937, 0.11572842299938202, 0.1153939738869667, 0.11675497144460678], 'val_accuracy': [0.9651162624359131, 0.960465133190155, 0.960465133190155, 0.960465133190155, 0.960465133190155], 'val_f1_macro': [0.9658229963273853, 0.9612145401224997, 0.9612145401224997, 0.9612145401224997, 0.9612145401224997], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.5933333333333334,0.43983621260509126,0.5933333333333333,0.49650090672319586,"{""fresh"": {""precision"": 0.05714285714285714, ""recall"": 0.01, ""f1-score"": 0.01702127659574468, ""support"": 200.0}, ""not fresh"": {""precision"": 0.7105263157894737, ""recall"": 0.945, ""f1-score"": 0.8111587982832618, ""support"": 200.0}, ""spoiled"": {""precision"": 0.5518394648829431, ""recall"": 0.825, ""f1-score"": 0.6613226452905812, ""support"": 200.0}, ""accuracy"": 0.5933333333333334, ""macro avg"": {""precision"": 0.43983621260509126, ""recall"": 0.5933333333333333, ""f1-score"": 0.49650090672319586, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.43983621260509137, ""recall"": 0.5933333333333334, ""f1-score"": 0.49650090672319586, ""support"": 600.0}}","[[2, 65, 133], [10, 189, 1], [23, 12, 165]]","[[0.01, 0.325, 0.665], [0.05, 0.945, 0.005], [0.115, 0.06, 0.825]]","{""fresh"": 35, ""not fresh"": 266, ""spoiled"": 299}",0.05714285714285714,0.01,0.01702127659574468,200,0.7105263157894737,0.945,0.8111587982832618,200,0.5518394648829431,0.825,0.6613226452905812,200,0.64,0.74,0.26,0.6666666666666666,0.7066666666666667,0.18333333333333332,0.9355516660403698,0.08
2026-05-18T16:30:33.946958,MobileNetV3Small,cross_rotation,fold2,2026,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold2_seed2026,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed2026.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold2_seed2026.tflite,pork_shoulder_sample_2,shoulder,partner_home,old_phone,600,2438,430,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold2_seed2026_predictions.csv,4.735282897949219,3.8665237426757812,2.597297783333488,0.1501260195042596,"{'loss': [0.867764413356781, 0.4276828169822693, 0.3175683915615082, 0.2700923979282379, 0.23756186664104462, 0.22216255962848663, 0.1899794638156891, 0.19098342955112457], 'accuracy': [0.6140279173851013, 0.8388022780418396, 0.8822805881500244, 0.8941755294799805, 0.9015586376190186, 0.911812961101532, 0.924118161201477, 0.924118161201477], 'val_loss': [0.3748152256011963, 0.2646346986293793, 0.22522662580013275, 0.16926732659339905, 0.1561402827501297, 0.15199020504951477, 0.13379007577896118, 0.12446770071983337], 'val_accuracy': [0.8976744413375854, 0.909302294254303, 0.9209302067756653, 0.9465116262435913, 0.9534883499145508, 0.9465116262435913, 0.9558139443397522, 0.9558139443397522], 'val_f1_macro': [0.9002051970247006, 0.9118882083694567, 0.9230951590725902, 0.9476503821151233, 0.9543757090546703, 0.9478059845738782, 0.9566070076339003, 0.9567423629752101], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.0005]}","{'loss': [0.18121971189975739, 0.17383752763271332, 0.17007175087928772, 0.1687180995941162, 0.16397783160209656], 'accuracy': [0.9306808710098267, 0.933552086353302, 0.9360131025314331, 0.9331419467926025, 0.9397046566009521], 'val_loss': [0.12137818336486816, 0.12225097417831421, 0.12407616525888443, 0.12331409752368927, 0.12299025058746338], 'val_accuracy': [0.9627906680107117, 0.9581395387649536, 0.9558139443397522, 0.9558139443397522, 0.9558139443397522], 'val_f1_macro': [0.9637445887445888, 0.9591314499275844, 0.9567527303202792, 0.9567527303202792, 0.9567527303202792], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.1011743450767841, ""1"": 0.956078431372549, ""2"": 0.956078431372549}",0.62,0.4603425229741019,0.62,0.5114411468591036,"{""fresh"": {""precision"": 0.09523809523809523, ""recall"": 0.01, ""f1-score"": 0.01809954751131222, ""support"": 200.0}, ""not fresh"": {""precision"": 0.72, ""recall"": 0.99, ""f1-score"": 0.8336842105263158, ""support"": 200.0}, ""spoiled"": {""precision"": 0.5657894736842105, ""recall"": 0.86, ""f1-score"": 0.6825396825396826, ""support"": 200.0}, ""accuracy"": 0.62, ""macro avg"": {""precision"": 0.4603425229741019, ""recall"": 0.62, ""f1-score"": 0.5114411468591036, ""support"": 600.0}, ""weighted avg"": {""precision"": 0.4603425229741019, ""recall"": 0.62, ""f1-score"": 0.5114411468591035, ""support"": 600.0}}","[[2, 66, 132], [2, 198, 0], [17, 11, 172]]","[[0.01, 0.33, 0.66], [0.01, 0.99, 0.0], [0.085, 0.055, 0.86]]","{""fresh"": 21, ""not fresh"": 275, ""spoiled"": 304}",0.09523809523809523,0.01,0.01809954751131222,200,0.72,0.99,0.8336842105263158,200,0.5657894736842105,0.86,0.6825396825396826,200,0.645,0.7516666666666667,0.24833333333333332,0.6283333333333333,0.6383333333333333,0.12,0.9584179903314414,0.028333333333333332
2026-05-18T16:32:58.613196,MobileNetV3Small,cross_rotation,fold3,42,cnn_only,preprocessed_segmented_roi_224,segmented6_cnn_only_fold3_seed42,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold3_seed42.h5,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\models\segmented6_cnn_only_fold3_seed42.tflite,pork_belly_sample_3,belly,researcher_home,old_phone,518,2508,442,e:\Thesis Code\training_outputs\mobilenetv3small_segmented6_cnn_only\predictions\segmented6_cnn_only_fold3_seed42_predictions.csv,4.735282897949219,3.8665237426757812,2.434967876447849,0.05627236634873789,"{'loss': [0.8385458588600159, 0.39232659339904785, 0.2925667464733124, 0.22509509325027466, 0.20658905804157257, 0.1766439825296402, 0.1735980063676834, 0.15481576323509216], 'accuracy': [0.6307814717292786, 0.8552631735801697, 0.8927432298660278, 0.9198564291000366, 0.920255184173584, 0.9377990365028381, 0.9358054399490356, 0.9413875341415405], 'val_loss': [0.33906474709510803, 0.24712438881397247, 0.1703629195690155, 0.1351340115070343, 0.1318177729845047, 0.1419379711151123, 0.11966371536254883, 0.11824459582567215], 'val_accuracy': [0.9162896275520325, 0.92533940076828, 0.9570136070251465, 0.954751193523407, 0.9524887204170227, 0.954751193523407, 0.9615384936332703, 0.966063380241394], 'val_f1_macro': [0.917631526043131, 0.9262875517553343, 0.9576637211181319, 0.9551210321669762, 0.9529279008674475, 0.9552235062798443, 0.9619329208779837, 0.9664931048351958], 'lr': [0.0005, 0.0005, 0.0005, 0.0005, 0.0005, 0.00025, 0.00025, 0.00025]}","{'loss': [0.1563214510679245, 0.16098369657993317, 0.15119735896587372, 0.15223507583141327, 0.14950503408908844], 'accuracy': [0.9473683834075928, 0.9441786408424377, 0.9437798857688904, 0.9421849846839905, 0.9441786408424377], 'val_loss': [0.12116699665784836, 0.12074988335371017, 0.1202806606888771, 0.11929731070995331, 0.11997944116592407], 'val_accuracy': [0.9638009667396545, 0.9638009667396545, 0.9638009667396545, 0.9638009667396545, 0.9638009667396545], 'val_f1_macro': [0.9642579642579644, 0.9642579642579644, 0.9642126559514442, 0.9642126559514442, 0.9642126559514442], 'lr': [1e-05, 1e-05, 1e-05, 5e-06, 5e-06]}",,"{""0"": 1.0346534653465347, ""1"": 0.9835294117647059, ""2"": 0.9835294117647059}",0.6872586872586872,0.68,0.7137853107344633,0.6634882874135211,"{""fresh"": {""precision"": 0.5473684210526316, ""recall"": 0.8813559322033898, ""f1-score"": 0.6753246753246753, ""support"": 118.0}, ""not fresh"": {""precision"": 0.69, ""recall"": 0.345, ""f1-score"": 0.46, ""support"": 200.0}, ""spoiled"": {""precision"": 0.8026315789473685, ""recall"": 0.915, ""f1-score"": 0.8551401869158879, ""support"": 200.0}, ""accuracy"": 0.6872586872586872, ""macro avg"": {""precision"": 0.68, ""recall"": 0.7137853107344633, ""f1-score"": 0.6634882874135211, ""support"": 518.0}, ""weighted avg"": {""precision"": 0.70099573257468, ""recall"": 0.6872586872586872, ""f1-score"": 0.6616145734970835, ""support"": 518.0}}","[[104, 14, 0], [86, 69, 45], [0, 17, 183]]","[[0.8813559322033898, 0.11864406779661017, 0.0], [0.43, 0.345, 0.225], [0.0, 0.085, 0.915]]","{""fresh"": 190, ""not fresh"": 100, ""spoiled"": 228}",0.5473684210526316,0.8813559322033898,0.6753246753246753,118,0.69,0.345,0.46,200,0.8026315789473685,0.915,0.8551401869158879,200,0.915057915057915,1.0,0.0,0.3127413127413127,0.7432432432432432,0.21428571428571427,0.9471060145486352,0.1138996138996139
