phone_group,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,top_2_accuracy_mean,top_2_accuracy_std,adjacent_accuracy_mean,adjacent_accuracy_std,severe_error_rate_mean,severe_error_rate_std,mean_absolute_ordinal_error_mean,mean_absolute_ordinal_error_std,borderline_rate_mean,borderline_rate_std,low_confidence_rate_mean,low_confidence_rate_std,adjacent_pair_combined_confidence_mean_mean,adjacent_pair_combined_confidence_mean_std,non_adjacent_top2_rate_mean,non_adjacent_top2_rate_std
new_phone,0.4305555555555556,0.11246069272153458,0.47040050508355374,0.18757767681549928,0.4305555555555555,0.11246069272153454,0.3362466311760721,0.16770783440832382,0.8394444444444445,0.11608745107157918,0.8161111111111111,0.09045973116786808,0.18388888888888888,0.09045973116786807,0.7533333333333333,0.11086528361534602,0.4594444444444445,0.2338795194745141,0.13277777777777777,0.08155207379791601,0.9241720516140957,0.020167183784897125,0.17305555555555555,0.1719929477451738
old_phone,0.6303578741078741,0.052835134111408305,0.6199381626465179,0.13705024854124154,0.6449505649717514,0.056604537338222606,0.5674162087114188,0.07329724194584929,0.8262623337623337,0.12033360723867328,0.9138510101010101,0.10678246004764276,0.08614898989898989,0.10678246004764273,0.4557911157911158,0.14292017076506228,0.626535334035334,0.0875765102115311,0.1757777582777583,0.06105797954614066,0.9329342205881134,0.02650550969244612,0.14126291876291877,0.13259945100686063
