phase,epoch_in_phase,epoch_global,loss,accuracy,val_loss,val_accuracy,val_f1_macro,lr
head,1,1,0.9303337931632996,0.5844709873199463,0.36946746706962585,0.9033816456794739,0.903677600072287,0.0005
head,2,2,0.419223815202713,0.8447099328041077,0.24801254272460938,0.9130434393882751,0.9131370575781398,0.0005
head,3,3,0.2937948405742645,0.8959044814109802,0.18360498547554016,0.9275362491607666,0.9284923611127077,0.0005
head,4,4,0.24112053215503693,0.9249147176742554,0.19861198961734772,0.9371980428695679,0.937964844998402,0.0005
head,5,5,0.20736932754516602,0.929180920124054,0.13554871082305908,0.9371980428695679,0.9375371898168251,0.0005
head,6,6,0.1775234490633011,0.9368600845336914,0.13627736270427704,0.9323671460151672,0.9330187330187331,0.0005
head,7,7,0.15545690059661865,0.9479522705078125,0.13843244314193726,0.9275362491607666,0.9284923611127077,0.0005
head,8,8,0.14712998270988464,0.9470990300178528,0.1331687718629837,0.9516907930374146,0.952431693322187,0.0005
fine,1,9,0.12705828249454498,0.9530717134475708,0.10931828618049622,0.95652174949646,0.9569442377953017,1e-05
fine,2,10,0.1289519965648651,0.9547781944274902,0.1145566776394844,0.95652174949646,0.9569442377953017,1e-05
fine,3,11,0.12255466729402542,0.9547781944274902,0.1059710755944252,0.9613526463508606,0.9617667385214687,1e-05
fine,4,12,0.10677425563335419,0.9624573588371277,0.10104210674762726,0.9613526463508606,0.9617667385214687,1e-05
fine,5,13,0.10788163542747498,0.961604118347168,0.11614217609167099,0.9371980428695679,0.9375371898168251,1e-05
fine,6,14,0.0946124941110611,0.961604118347168,0.09948045015335083,0.9710144996643066,0.9715506327263927,1e-05
fine,7,15,0.08041944354772568,0.967576801776886,0.10610087215900421,0.9613526463508606,0.9619092125277181,1e-05
fine,8,16,0.08572353422641754,0.967576801776886,0.09933362156152725,0.9710144996643066,0.9715506327263927,1e-05
fine,9,17,0.08708278834819794,0.967576801776886,0.09906370937824249,0.9710144996643066,0.9715506327263927,1e-05
fine,10,18,0.0911734327673912,0.9650170803070068,0.0875440388917923,0.9710144996643066,0.9715506327263927,1e-05
fine,11,19,0.09119382500648499,0.967576801776886,0.09696152806282043,0.9710144996643066,0.9715506327263927,1e-05
fine,12,20,0.09185710549354553,0.961604118347168,0.09007050842046738,0.9710144996643066,0.9715506327263927,1e-05
fine,13,21,0.09368663281202316,0.9718430638313293,0.09811009466648102,0.9661835432052612,0.9668793816744111,1e-05
fine,14,22,0.07974657416343689,0.9718430638313293,0.0886477380990982,0.9710144996643066,0.9715506327263927,1e-05
