phase,epoch_in_phase,epoch_global,loss,accuracy,val_loss,val_accuracy,val_f1_macro,lr
head,1,1,0.880541205406189,0.6296914219856262,0.27597537636756897,0.9433962106704712,0.9434924413647817,0.0005
head,2,2,0.3464216887950897,0.8723936676979065,0.1676640808582306,0.9575471878051758,0.957644483176398,0.0005
head,3,3,0.21135741472244263,0.9341117739677429,0.13583604991436005,0.9575471878051758,0.9578435547632022,0.0005
head,4,4,0.17710815370082855,0.9399499297142029,0.12088249623775482,0.9575471878051758,0.957644483176398,0.0005
head,5,5,0.14455793797969818,0.948290228843689,0.10350088030099869,0.9575471878051758,0.957644483176398,0.0005
head,6,6,0.13193997740745544,0.9532943964004517,0.1081250011920929,0.9575471878051758,0.957644483176398,0.0005
head,7,7,0.11222214251756668,0.9591326117515564,0.10074081271886826,0.9575471878051758,0.957644483176398,0.0005
head,8,8,0.11685063689947128,0.9641367793083191,0.09889471530914307,0.9669811725616455,0.9669572716211268,0.0005
fine,1,9,0.10337774455547333,0.9708089828491211,0.10110391676425934,0.9669811725616455,0.9671167175848362,1e-05
fine,2,10,0.08125974237918854,0.9741451144218445,0.10325466096401215,0.9669811725616455,0.967164566219365,1e-05
fine,3,11,0.07960652559995651,0.9741451144218445,0.0973183810710907,0.9622641801834106,0.9624623453946203,1e-05
fine,4,12,0.07956244051456451,0.9741451144218445,0.09032595902681351,0.9669811725616455,0.9671167175848362,1e-05
fine,5,13,0.06548568606376648,0.9816513657569885,0.08630495518445969,0.9622641801834106,0.9624623453946203,1e-05
fine,6,14,0.07286830246448517,0.9741451144218445,0.09582865238189697,0.9716981053352356,0.9720156555772994,1e-05
fine,7,15,0.06620633602142334,0.9808173179626465,0.08137455582618713,0.9622641801834106,0.9624623453946203,1e-05
fine,8,16,0.05907326936721802,0.9833194017410278,0.08014452457427979,0.9716981053352356,0.9720156555772994,1e-05
fine,9,17,0.06574703007936478,0.9758131504058838,0.08489716798067093,0.9716981053352356,0.9718219513059504,1e-05
fine,10,18,0.05827859044075012,0.9816513657569885,0.0861796960234642,0.9764150977134705,0.9766854161571698,1e-05
fine,11,19,0.05578245595097542,0.9841534495353699,0.08324920386075974,0.9764150977134705,0.9766854161571698,1e-05
fine,12,20,0.04880747199058533,0.9874895811080933,0.07465323060750961,0.9764150977134705,0.9766854161571698,1e-05
fine,13,21,0.052745454013347626,0.9833194017410278,0.07948193699121475,0.9716981053352356,0.9720266040688577,1e-05
fine,14,22,0.0477137416601181,0.9874895811080933,0.0680808499455452,0.9764150977134705,0.9766854161571698,1e-05
fine,15,23,0.04852742701768875,0.9858214855194092,0.07144558429718018,0.9764150977134705,0.9766854161571698,1e-05
fine,16,24,0.04814610257744789,0.9841534495353699,0.07584177702665329,0.9764150977134705,0.9766854161571698,1e-05
fine,17,25,0.04333370178937912,0.9874895811080933,0.06640523672103882,0.9764150977134705,0.9766854161571698,1e-05
fine,18,26,0.043249133974313736,0.9866555333137512,0.06693876534700394,0.9764150977134705,0.9766854161571698,1e-05
