phase,epoch_in_phase,epoch_global,loss,accuracy,val_loss,val_accuracy,val_f1_macro,lr
head,1,1,0.7681491374969482,0.6580533981323242,0.27889981865882874,0.9512194991111755,0.9517411433172303,0.0005
head,2,2,0.37391069531440735,0.8725237250328064,0.1583472341299057,0.9560975432395935,0.9567263714239407,0.0005
head,3,3,0.24879714846611023,0.9138673543930054,0.1139913871884346,0.9609755873680115,0.9612932604735883,0.0005
head,4,4,0.22350585460662842,0.926787257194519,0.0853222906589508,0.9707317352294922,0.9704203211634505,0.0005
head,5,5,0.1692090630531311,0.9397071599960327,0.0723390281200409,0.9756097793579102,0.9754833776842577,0.0005
head,6,6,0.1406278759241104,0.9465978145599365,0.06802685558795929,0.9658536314964294,0.9660801542493039,0.0005
head,7,7,0.12942813336849213,0.9534884095191956,0.07171332091093063,0.9658536314964294,0.9659571725859283,0.0005
head,8,8,0.14001895487308502,0.9509044289588928,0.060981396585702896,0.9756097793579102,0.975336172957496,0.0005
fine,1,9,0.12168266624212265,0.9552110433578491,0.05686898157000542,0.9756097793579102,0.975336172957496,1e-05
fine,2,10,0.1012122631072998,0.9629629850387573,0.055530231446027756,0.9756097793579102,0.975336172957496,1e-05
fine,3,11,0.10526066273450851,0.9638243317604065,0.051662687212228775,0.9756097793579102,0.975336172957496,1e-05
fine,4,12,0.08176827430725098,0.9698535799980164,0.04997949302196503,0.9756097793579102,0.975336172957496,1e-05
fine,5,13,0.10790302604436874,0.9569336771965027,0.04752611368894577,0.9756097793579102,0.975336172957496,1e-05
fine,6,14,0.08984632790088654,0.9698535799980164,0.050028327852487564,0.9756097793579102,0.975336172957496,1e-05
fine,7,15,0.09361939877271652,0.9629629850387573,0.04974453151226044,0.9756097793579102,0.975336172957496,1e-05
fine,8,16,0.09068052470684052,0.9698535799980164,0.049197904765605927,0.9756097793579102,0.975336172957496,1e-05
fine,9,17,0.08016103506088257,0.9681309461593628,0.04545885697007179,0.9756097793579102,0.975336172957496,1e-05
