phone_group,accuracy_mean,accuracy_std,macro_precision_mean,macro_precision_std,macro_recall_mean,macro_recall_std,macro_f1_mean,macro_f1_std,top_2_accuracy_mean,top_2_accuracy_std,adjacent_accuracy_mean,adjacent_accuracy_std,severe_error_rate_mean,severe_error_rate_std,mean_absolute_ordinal_error_mean,mean_absolute_ordinal_error_std,borderline_rate_mean,borderline_rate_std,low_confidence_rate_mean,low_confidence_rate_std,adjacent_pair_combined_confidence_mean_mean,adjacent_pair_combined_confidence_mean_std,non_adjacent_top2_rate_mean,non_adjacent_top2_rate_std
new_phone,0.6016666666666667,0.06661664790259098,0.6003856001109501,0.14869936499647285,0.6016666666666667,0.06661664790259098,0.5231987923703464,0.07982066529587051,0.9283333333333333,0.06244108334173013,0.9569444444444444,0.0513421709564225,0.04305555555555555,0.05134217095642255,0.4413888888888889,0.06893972138894373,0.4786111111111111,0.0924086135154719,0.0963888888888889,0.04969257340742026,0.9679700705127693,0.027300231831844327,0.11777777777777777,0.1294718616648535
old_phone,0.46795951795951796,0.09204464227609528,0.4254614563155083,0.12270524710137037,0.4736597614563716,0.10202017568653012,0.3908165340274275,0.1407190875950077,0.8398483873483874,0.1192322019923586,0.8570924983424982,0.12948891352628975,0.14290750165750166,0.12948891352628977,0.6749479836979838,0.2188890577712314,0.5070160095160096,0.16462649980174549,0.17132566007566008,0.09063024334363416,0.9452909496909064,0.02882723635557582,0.08087740337740339,0.082082331097579
